序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
3021,,120043115920,397109635,"寥寥树笔",6,男,"这保镖是真不称职啊，听见一声巨响居然先楞几下，赶紧找个厂上班吧[捂脸]",2022-07-09 14:12:22,0,2,"你好呀",未知,是,https://i1.hdslb.com/bfs/face/2a5d643d0c55a65e24c967c8fc59c5335e5b904d.jpg
3022,,120043183824,1482497252,"第二名老院长",5,保密,"三连了兄弟们",2022-07-09 14:12:05,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/c11576d474c14e537d83a9552b7acf487ca38b47.jpg
3023,,120043173904,441157082,"高浓度屑",5,保密,"以后跟我孙子吹牛逼就可以跟他说我16岁就见过历史了[doge]",2022-07-09 14:11:49,0,0,"好看的外表千篇一律，有趣的灵魂万里挑一",未知,否,https://i2.hdslb.com/bfs/face/99b11dfe8d4391455ce0eb2ce149b59a3a37f54a.jpg
3024,,120042783280,451012730,"椰菠菠菠菠",5,保密,"保镖是不是没睡醒啊",2022-07-09 14:09:15,0,0,"",未知,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
3025,,120042750672,319546406,"胖滚侠",6,男,"摄像师很稳",2022-07-09 14:08:25,0,0,"如果要让我活，让我有希望的活",未知,是,https://i2.hdslb.com/bfs/face/f3fda8eed5a4d29d7caccc289896af0134615e4c.jpg
3026,,120042488816,392675073,"谁问你啦",5,保密,"保镖拿提包挡了一下，没挡到",2022-07-09 14:05:48,1,0,"我在人间凑数的日子",未知,是,https://i0.hdslb.com/bfs/face/99df7c147d369e3baf761af4d3c300701a048e59.jpg
3027,120042488816,120480017616,1777678258,"木真人",3,保密,"没展开",2022-07-12 13:10:24,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/644dfd546c769533895008bebfce048e7ac9dab5.jpg
3028,,120042407136,1988364574,"一二剪影",5,女,"【匿名】都没人说，我说了。卧槽",2022-07-09 14:04:34,0,1,"如有侵权请联系删稿，再好的解说也不及去看一次原片",未知,否,https://i1.hdslb.com/bfs/face/ba2557b4e60de5f0f92084ec153dbef180e8f472.jpg
3029,,120042218768,79955735,"在飞机场等一艘飞船",5,保密,"见证历史",2022-07-09 14:03:52,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/1c4a29c8d55fc41ff3616a505e02275d5ae99be5.jpg
3030,,120042074768,299854577,"风吹的柿子",5,保密,"最离谱的是有的在日华人还为此哭泣，本地人都没有感觉，一脸平静[辣眼睛]",2022-07-09 14:03:27,0,21,"",未知,否,https://i2.hdslb.com/bfs/face/dae291c29bd952f806afc36b22ad2fa9a3a2406c.jpg
3031,,120041693616,1138740629,"找条路就地睡觉",5,保密,"在座的各位都是历史的见证人",2022-07-09 13:58:42,0,0,"














诶嘿嘿嘿嘿嘿
暑假只有下午",未知,否,https://i2.hdslb.com/bfs/face/8a812a6a9728ff1fef7f0c5fecce5a818e1f8921.jpg
3032,,120041533376,26845632,"晨光集合体",6,保密,"啊这，我一直以为中了三枪呢，还纳闷还有一枪怎么不打了[藏狐]",2022-07-09 13:57:50,0,0,"",未知,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
3033,,120041414272,12008086,"半道彻",6,保密,"安保太离谱",2022-07-09 13:57:43,0,0,"一条安贫乐道的咸鱼",未知,是,http://i1.hdslb.com/bfs/face/2472a1ab7e5108555503c3e2cf5f86911b71d924.jpg
3034,,120041477728,309365700,"呼欲儿",5,男,"这没人帮安倍挡，安全措施不行啊",2022-07-09 13:57:19,0,0,"",未知,是,https://i0.hdslb.com/bfs/face/4e04059a3b4ebf7a6eed995cbce1ed15745f3dd1.jpg
3035,,120041309344,503875516,"还取个锤子名字啊",3,保密,"我想知道他说的什么意思",2022-07-09 13:56:14,0,0,"",未知,否,http://i1.hdslb.com/bfs/face/4117f2eaee4b89b46e5126af3bc0c4ddc0dd4a50.jpg
3036,,120041159168,1007437482,"诶嘿嘿嘿嘿嘿哒嘿",4,保密,"他甚至回头看了一眼。。",2022-07-09 13:55:21,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/41000d4e4d0faec3632d414e8e1e596227b7055e.jpg
3037,,120040788704,385317238,"硕鼠硕鼠毋食我黍",6,男,"安保形同虚设，白花了那么多钱。",2022-07-09 13:52:10,0,1,"少说正确的废话。",未知,否,https://i1.hdslb.com/bfs/face/1c6c69a1f0c3842260021d9606d08a29813ddff5.jpg
3038,,120040637008,435620922,"嗥天",5,男,"你们只看到了安倍中枪却没看到有个妹子摔倒了[呲牙][呲牙]",2022-07-09 13:51:25,1,1,"",未知,否,https://i0.hdslb.com/bfs/face/92368c408a440a77d99b99dfcbb8f17665a90d71.jpg
3039,120040637008,120042709168,281697877,"哈基米hjm_",6,男,"我看到了",2022-07-09 14:08:08,0,0,"本升专备考ing",未知,是,https://i1.hdslb.com/bfs/face/9560565ecec9692ac54cc024cd31c2c87d2cfa0e.jpg
3040,,120040627264,25879590,"衣无锁忧",6,保密,"第一枪还打歪了",2022-07-09 13:51:11,0,0,"",未知,否,http://i0.hdslb.com/bfs/face/8f1a2eb39663c6f78bf4004a1d6da22e7ba0ffd3.jpg
3041,,120040664704,88431086,"开着五菱上秋名-",6,男,"怎么这么多见证历史的",2022-07-09 13:51:03,0,2,"你特喵的",未知,否,https://i2.hdslb.com/bfs/face/d15e7cc76e9abccd1beff66d51d42a4cac093820.jpg
3042,,120040730304,486960890,"一天好心情happyday",5,保密,"这啥保镖啊？",2022-07-09 13:50:44,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/146ecb55157cafb62bbe5edea87ced252a1e9980.jpg
3043,,120040527696,16178552,"Mob02",6,保密,"诶诶诶诶诶",2022-07-09 13:49:39,0,0,"不要紧 山野都有雾灯",未知,是,https://i2.hdslb.com/bfs/face/c5ab689c592a39614cbccd58bd8ac314a21f136f.jpg
3044,,120040501360,1330025,"一念古逍遥",6,男,"第一反应，车爆胎了",2022-07-09 13:49:01,0,0,"",未知,是,https://i2.hdslb.com/bfs/face/d6a7e365c9b28e7499af4027ce010eb3fe5b777f.jpg
3045,,120040378624,1516225,"放課後xx",6,保密,"第一声枪响的时候保镖还在发呆",2022-07-09 13:49:00,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/132a96bc33ad9ec8b54bd15af40d2a9efc2d2e03.jpg
3046,,120040176160,638143960,"个人利益最小化",5,女,"见证历史",2022-07-09 13:46:56,0,0,"——————————————————————————",未知,否,https://i1.hdslb.com/bfs/face/c01e12b1cb7ac8b4f90b95f3cd8fe2ca066fe20e.jpg
3047,,120039876288,1293241882,"琴吹紬mugimugi",5,女,"见证历史",2022-07-09 13:44:38,0,0,"Eclipse First, the Rest Nowhere.",未知,否,https://i1.hdslb.com/bfs/face/29c4ad8577d1be1fd47cc89e565219a6f898dc62.jpg
3048,,120039237072,411543092,"大狐狸的小笨鸟",5,女,"见证历史",2022-07-09 13:39:42,0,0,"",未知,是,https://i2.hdslb.com/bfs/face/4220604073c859e93d135f0ad40786fb0e74398a.jpg
3049,,120039071776,378871994,"薇筱染0203",6,女,"😯",2022-07-09 13:37:44,0,0,"这世间的阴差阳错从未停歇",未知,是,https://i2.hdslb.com/bfs/face/8899ad5ce25f5d1b979a539bbc20377ac2b39829.jpg
3050,,120038902816,627830503,"b站评论部总经理",5,保密,"咱就是说，他不去年就卸任了嘛，咋还出来叭叭啊",2022-07-09 13:36:42,1,3,"",未知,否,http://i1.hdslb.com/bfs/face/eaea3ccc27bc26a868d455cbfefdc477fad99d84.jpg
3051,120038902816,120062016144,24461524,"超级大拳头",6,保密,"据说哈 是准备竞选这一次的首相",2022-07-09 17:00:01,0,1,"专心",未知,否,https://i1.hdslb.com/bfs/face/f8a1128243219da47c73ee2608eebdbcf23c03ff.jpg
3052,,120038835616,1415438522,"冰冻牛头人",4,保密,"见证历史",2022-07-09 13:35:59,0,0,"",未知,是,https://i2.hdslb.com/bfs/face/2ff68fff28e8d11387c814152a3ee8ee0e24a1a0.jpg
3053,,120038605024,473060343,"小明inginging",5,保密,"有大佬翻译一下说的啥吗，",2022-07-09 13:34:24,0,0,"谁在乎这些？",未知,否,https://i0.hdslb.com/bfs/face/55297c2340843338700488c1fecf845f87f1818b.jpg
3054,,120038527504,385337545,"就叫星仔吧",5,男,"第一眼看到还以为假的，当我看到新华社时……",2022-07-09 13:34:19,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/db39cbba2271f3505f017085fcbb9f4abcc7eb3b.jpg
3055,,120038407232,67622967,"叫我晗晗哥哥就好了",6,男,"这仿佛空气一般的安保",2022-07-09 13:32:40,0,2,"既然你诚心诚意的发问了
我们就大发慈悲的告诉你
为了防止世界被破坏
为了守护世界的和平
贯彻爱与真实的正义
可爱又迷人的正派角色",未知,是,https://i0.hdslb.com/bfs/face/3ad0b4a1092f8514fec72ec76a221f2fba62f17a.jpg
3056,,120038235904,44641142,"虚无魔法零战突刺",6,保密,"保镖反应太差，两枪之间的间隔有足足三秒。",2022-07-09 13:32:25,0,2,"何もない",未知,是,http://i2.hdslb.com/bfs/face/794553959b0754da50b72a364e55170171532f24.jpg
3057,,120038228032,393445950,"追击再核是nt",6,男,"见证历史",2022-07-09 13:32:14,0,1,"",未知,否,https://i0.hdslb.com/bfs/face/7bf87aba1e398362a720e49418cc641dc40611e6.jpg
3058,,120038224768,23244288,"-苍起",5,保密,"别的不说，那些保镖真的离谱",2022-07-09 13:32:09,0,0,"",未知,否,http://i0.hdslb.com/bfs/face/bdcd7af125967f38f04bc7f7acb4467c0b05cd5a.jpg
3059,,120038168848,1585072690,"凡尘世俗皆苦海",5,男,"不是说中三枪吗，怎么只有两枪",2022-07-09 13:30:53,1,1,"就让这表演开始吧！music！一轮强劲的音乐响起！",未知,否,https://i1.hdslb.com/bfs/face/c02c8a419e40707fbd2dc09da5036803736c0932.jpg
3060,120038168848,120040678128,397156780,"鹿慕斯_Lumus",6,男,"霰弹",2022-07-09 13:51:23,0,0,"想不出新视频了，实在不行放点自己写的圆舞曲吧QwQ
成分：原铁鸣三坑，CSGO，PUBG，对峙2，CFM",未知,否,https://i1.hdslb.com/bfs/face/6338e74b86a56e60d0cad4885967d8b25cf38e0d.jpg
3061,,120037978976,435643187,"芝士油点香而已",5,男,"真是活久了什么都能看见[tv_doge][tv_doge]",2022-07-09 13:30:12,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/73908fd7889cf5614eee340bee7741056f015584.jpg
3062,,120037953152,9099810,"Halor999",6,男,"第一发没打中？",2022-07-09 13:29:37,0,0,"无所谓啦",未知,否,http://i0.hdslb.com/bfs/face/0335d9fe670bf46f85eba9f5f6e78e1387b47df2.jpg
3063,,120037914000,455921877,"雉安_b612",5,保密,"[tv_思考][tv_思考][tv_思考]",2022-07-09 13:29:37,0,0,"介绍一下自己吧",未知,否,https://i0.hdslb.com/bfs/face/4ab1e66ade925886f2a2b80da196f2f674bb2949.jpg
3064,,120037904480,1313071434,"男爵恩琴",5,保密,"见证历史",2022-07-09 13:29:23,0,0,"摄政必须全知全能地掌握这台神圣之钟，每个齿轮、活塞与轮轴的运作，都不能逃过他的眼睛，促使人的灵魂走向纯洁完满。需要指引的事务永不嫌多",未知,是,https://i0.hdslb.com/bfs/face/148526684a16b17e7e5cd7f199b7dcf84ef7c8b8.jpg
3065,,120037798464,271998414,"_石一_",6,保密,"这个环境下，感觉确实反应不过来",2022-07-09 13:28:36,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/3467873edd77eb7ebaff3e394456b3f63edd06e8.jpg
3066,,120037522736,1462909245,"清茶戏水",5,保密,"看上去凶手用的是自制散弹炮么。非常厉害嘛",2022-07-09 13:26:02,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
3067,,120037452640,541953692,"白雪洛千颜",5,保密,"见证历史",2022-07-09 13:25:31,0,0,"懒～",未知,否,https://i2.hdslb.com/bfs/face/48192996accf3ce1f7c9bc6622f37d78de2b08b0.jpg
3068,,120037387424,25712846,"桑榆非晚丷",6,女,"见证历史",2022-07-09 13:24:59,0,0,"一个热爱冲榜的烤p
自己的烤群992539533",未知,是,https://i2.hdslb.com/bfs/face/75f621352ff404080fbd639cd922b303546819e6.webp
3069,,120037387072,443751332,"heicyou160",6,保密,"25秒的时候后面有个女生被安保给撞到了，后者还跑回去扶起来，不愧是霓虹金，太有礼貌了[支持]",2022-07-09 13:24:58,13,3741,"这个人很懒，什么都不会写(´・_・｀)",未知,是,https://i2.hdslb.com/bfs/face/0b2bf6749e1054f9de4cafef48e99fa7a108ffb8.jpg
3070,120037387072,194429071472,48294841,"恶意插件",5,保密,"这难道不是正常反应？[藏狐]",2023-11-14 23:55:11,0,73,"",广东,否,http://i1.hdslb.com/bfs/face/8a2b2c93297c7f4db020f91ea26cff7a68826b42.jpg
3071,120037387072,195955652496,397768683,"王铁柱天下第一",4,保密,"露出胖次了",2023-11-26 00:48:39,0,85,"",陕西,否,https://i0.hdslb.com/bfs/face/0fdcfcc4fb498d628fa2e618eff03115f3e1b6a7.jpg
3072,195955652496,196819504464,1676656964,"神幻海因",5,男,"回复 @王铁柱天下第一 :还真是",2023-12-02 12:55:27,0,19,"",江苏,否,https://i2.hdslb.com/bfs/face/01edd9d75c670de3fd2484a325d16b92c913af3c.jpg
3073,194429071472,197745178160,14555834,"白夜zx",6,保密,"回复 @恶意插件 :[嗑瓜子]如果背景不是安倍中枪了，那确实是正常反应",2023-12-08 22:58:38,0,155,"",广东,否,https://i2.hdslb.com/bfs/face/c9c734eebde36cffc017c295fe3a4ba435e02d9b.jpg
3074,194429071472,197986222416,477401813,"华策烟灰缸",5,保密,"回复 @恶意插件 :也得看什么时候啊",2023-12-10 14:55:48,0,49,"",江西,是,https://i2.hdslb.com/bfs/face/1f2c78a951cf4ff719a390c43c8b7c393c2ba1c1.jpg
3075,120037387072,198619987184,473245810,"青岛军事小迷小龙飞",5,男,"jk妹子差点让车轮子给压着。",2023-12-14 21:03:22,0,361,"青岛边缘地带的一介草民，喜欢研究包罗万象的事物，偶尔发现一些稀奇事也会上传的。",山东,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
3076,120037387072,199469051920,42803175,"兰西洛特",6,保密,"不应该是亚撒西吗",2023-12-20 16:50:38,0,138,"",云南,是,https://i0.hdslb.com/bfs/face/e5ea78837bf3057e0ffc83e83e6e1ee2a413c44c.jpg
3077,120037387072,205795464832,276076788,"享椰城融煤体官方账号",5,保密,"还有画手给画了个漫画[呲牙]",2024-02-01 02:44:19,0,58,"",广东,是,https://i0.hdslb.com/bfs/face/3eddba35dc1fa48b3293a17319404243f61faf16.jpg
3078,221063405040,223516430976,187981467,"菁終初沃",6,保密,"回复 @青锋宝剑1 :人家搁那说保安不管首相，先去扶妹子好评，你说舔这种思维真是没救了",2024-05-28 01:56:47,0,98,"我没死，可我为什么要写呢。",云南,否,https://i0.hdslb.com/bfs/face/be1fe8e34649ec3ce0c9d2a006e0c51a6e0bd190.jpg
3079,197745178160,231908980592,187981467,"菁終初沃",6,保密,"回复 @白夜zx :那个距离的保安确实不知道是首相中弹了",2024-07-17 10:51:50,0,37,"我没死，可我为什么要写呢。",云南,否,https://i0.hdslb.com/bfs/face/be1fe8e34649ec3ce0c9d2a006e0c51a6e0bd190.jpg
3080,195955652496,242807223520,1263209525,"东风谷刁苗",5,男,"回复 @王铁柱天下第一 :666",2024-09-21 22:11:31,0,3,"",江苏,否,https://i2.hdslb.com/bfs/face/103b10aeaacbc3d5a1d4a089f01862307ddc5333.jpg
3081,198619987184,276992409296,474022514,"晨辉official",6,保密,"回复 @青岛军事小迷小龙飞 :看距离应该没有，车在另一条道上呢，撞倒人的应该是个路人，回去扶起来了",2025-09-24 12:51:06,0,4,"平凡即是喜乐",广东,是,https://i2.hdslb.com/bfs/face/6c64d0bb91384710dac2d5f4035f558162143b1b.webp
3082,276992409296,277080599952,473245810,"青岛军事小迷小龙飞",5,男,"回复 @晨辉official :视觉差，有惊无险的那种情况。",2025-09-25 11:27:30,0,4,"青岛边缘地带的一介草民，喜欢研究包罗万象的事物，偶尔发现一些稀奇事也会上传的。",山东,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
3083,,120037292304,262798784,"漂流瓶寄存回忆",6,男,"见证历史",2022-07-09 13:24:30,0,0,"",未知,是,https://i2.hdslb.com/bfs/face/423150db32103e70b0fa980ea1112882910d3e22.jpg
3084,,120037185200,367914141,"_Person_",5,保密,"见证历史",2022-07-09 13:24:03,0,1,"这个人不神秘，只是懒得写。",未知,否,https://i0.hdslb.com/bfs/face/e3542fd08b93890b06b5b4c68546d51acd571977.jpg
3085,,120037108256,348739652,"Talking人生",5,保密,"保镖太不专业了，第一声枪响就应该抱住安倍下趴的",2022-07-09 13:23:58,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
3086,,120036982384,2680331,"化州特产伍仁叉烧",5,保密,"第一枪没打中么？",2022-07-09 13:22:13,0,0,"",未知,否,http://i2.hdslb.com/bfs/face/a262cf85ba2decdbc1fa2d8564b76b91a8446caf.jpg
3087,,120036151312,500119023,"666888光明",5,男,"散弹枪？",2022-07-09 13:16:57,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/4740cd2702030b2e6ef3fbe32f6bddc8bcd62096.jpg
3088,,120036217648,690064582,"寫真家",5,保密,"获得成就:历史见证者[doge]",2022-07-09 13:16:50,0,0,"炼油滚，麝香滚",未知,是,https://i1.hdslb.com/bfs/face/c76ee0bba7f168941a2abdd10cdbb7d1f246230f.jpg
3089,,120036116128,292481525,"雨哥到处饱",5,男,"这安保还能让开出第二枪",2022-07-09 13:16:09,0,0," 天不生老子，万古如长夜",未知,否,https://i2.hdslb.com/bfs/face/f5036c4c259a40723dd21935470723b798362dce.jpg
3090,,120036066768,388108451,"会说话的膝子",5,男,"没有红雾哦，我在另一个视角的高清视频里看到了，反而是第二下有冲击力从他西装里被轰出来",2022-07-09 13:16:03,0,1,"",未知,否,https://i2.hdslb.com/bfs/face/13be2ef0a203eb8e7206c99ab72bb0518c8ea7f1.jpg
3091,,120035894352,387977243,"来份干捞粉",6,女,"几年后，写入历史书",2022-07-09 13:14:51,0,0,"查我成分是吧？",未知,是,https://i2.hdslb.com/bfs/face/927ce6748377edf322a5ac4b16f010f372f4ff5a.jpg
3092,,120035884320,221739922,"Lyxxn_4",6,女,"人在哪呢 没看懂啊",2022-07-09 13:14:38,0,0,"MONEY",未知,否,https://i1.hdslb.com/bfs/face/7be8c953865d33872979a8b38e9e8522283e7b2e.jpg
3093,,120035785872,240681572,"每德的Der",6,保密,"见证历史",2022-07-09 13:13:23,0,0,"无论前路如何，请不要后悔与我相遇。",未知,否,https://i2.hdslb.com/bfs/face/8c85c85a7917e7f7d3e021849806f08af9f53752.jpg
3094,,120035653136,389395539,"吃花椒的喵靓",5,保密,"安保形同虚设  第一枪都没打到  还让补了一枪！",2022-07-09 13:13:05,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/4b929f3d09641261595b7a61677ccb9817de1afd.jpg
3095,,120035697728,209242884,"柒酱rua",5,保密,"见证历史",2022-07-09 13:12:27,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/040dc6eb92355616a9098668dad91371eef8f03f.webp
3096,,120035417616,27804590,"不存在的情绪",6,男,"诶诶诶诶诶",2022-07-09 13:11:27,0,0,"庸人自扰",未知,否,https://i2.hdslb.com/bfs/face/02cddf1d672f3ea26537183c54287cbbfaeac32b.jpg
3097,,120035399376,514148681,"NObomb",5,男,"保镖都愣住了[囧]",2022-07-09 13:11:03,0,1,"",未知,否,https://i2.hdslb.com/bfs/face/a0e3f14e1560961ffc1f08be38864c443fa107e7.jpg
3098,,120035395648,21528189,"朱顏辭镜花辭树",6,保密,"在场这些安保人员被撸了帽子都是小事了",2022-07-09 13:10:58,0,0,"El Psy Kongroo",未知,否,https://i0.hdslb.com/bfs/face/d5ec731039ce641ef0e43f7c7a4642f502ab522f.jpg
3099,,120035359184,2053064174,"229n_n",3,保密,"这个会载入历史吗",2022-07-09 13:10:58,0,0,"?️",未知,否,https://i2.hdslb.com/bfs/face/7df9d8dcb4a76a052b22ec17dfe79b6a060b380c.jpg
3100,,120035291440,1085211191,"驭龙少女奇幻旅",4,女,"这安保……",2022-07-09 13:09:30,0,0,"和我一起在新世界驭龙吧！",未知,否,https://i2.hdslb.com/bfs/face/a33047f11d6e769f0c3fb3260a47151712ec227c.jpg
3101,,120034928768,595624691,"其实我是番茄",5,女,"@漠阮是社恐",2022-07-09 13:07:50,0,1,"",未知,否,https://i2.hdslb.com/bfs/face/8bfd3e8c739aaaf70c529be0fe6defa8af5a9b12.jpg
3102,,120034711616,1476251343,"爱喝咖啡的乌贼",5,保密,"@菈妮_",2022-07-09 13:06:38,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/e802cc5cf3737b593557bced61e6a3855d949d69.jpg
3103,,120034673664,38051083,"曼中巴人",6,保密,"安倍没有保镖的吗？",2022-07-09 13:05:51,0,0,"已转生，小学在读",未知,否,https://i1.hdslb.com/bfs/face/e0688efc4f5df8a81b6551cb397bda0d6a39b37f.jpg
3104,,120034747552,694079018,"蛋糕不流油",5,保密,"一觉醒来，见证历史",2022-07-09 13:05:50,0,0,"₍^˶╸? ╸˵^₎⟆",未知,否,https://i2.hdslb.com/bfs/face/887f70787f6858ea034dbb048fd2d3a41eca0119.jpg
3105,,120034731984,300488421,"江海寄鱼生鲜",5,保密,"离谱",2022-07-09 13:05:30,0,0,"苦逼高中生",未知,否,https://i0.hdslb.com/bfs/face/0f52b9b720cfe7ab279187c428cf1fadd804262e.jpg
3106,,120034473456,238017979,"城の主",6,保密,"只能说见证历史",2022-07-09 13:05:00,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/9b66051ec37e830697ab0b2758f14b26762cbf29.jpg
3107,,120034441040,14920698,"兢菁鲸",6,男,"为什么第一次枪响后安倍基本都没什么反应？感觉也没被吓到，是耳背吗？",2022-07-09 13:04:20,1,0,"never give up",未知,否,https://i0.hdslb.com/bfs/face/3e2c61066a361af8c354eab5b788afb12f4949cc.jpg
3108,120034441040,120480252464,1777678258,"木真人",3,保密,"67岁了",2022-07-12 13:12:01,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/644dfd546c769533895008bebfce048e7ac9dab5.jpg
3109,,120034483280,383698704,"这个币交给你",6,男,"[打call]我反复至少看了五遍",2022-07-09 13:03:37,0,0,"知易行难",未知,是,https://i0.hdslb.com/bfs/face/ee7a05676b954bf1174284d23c8cdae6060217d1.jpg
3110,,120034271024,662206779,"彩虹海吗",6,保密,"见证历史",2022-07-09 13:02:34,0,0,"我就是穿梭在个个游戏区里，游走在游戏区的浪子，你有烦恼，我来嘲笑，你有问题，我来乱答，我就是电子幽灵！彩虹海！",未知,否,https://i0.hdslb.com/bfs/face/f50788f1ef4d8ffde2c3e926623bd21ae55543b8.jpg
3111,,120034156160,291250997,"终于c",6,保密,"那个公文包是个防弹用的东西  拉半天拉不下来  可想安保的水平",2022-07-09 13:02:16,0,2,"",未知,否,https://i2.hdslb.com/bfs/face/558ccbb6ae62b1f4d461847fad37c9f32a28e84c.jpg
3112,,120034247040,624308,"Devil、幻",6,保密,"见证历史",2022-07-09 13:02:04,0,0,"一个路人而已......  ",未知,否,https://i2.hdslb.com/bfs/face/e57266e5cf041586b84239874b693f9943b0ba6b.jpg
3113,,120033957648,95275449,"码头整点黍条",6,保密,"我只听见了二声。为什么是三枪啊。我耳朵有问题",2022-07-09 13:00:58,2,0,"永远的上蜂党",未知,否,https://i0.hdslb.com/bfs/face/4c9d7a9dc40c08f8ef165b2590f9bcb35f5206b2.jpg
3114,120033957648,120041268400,264350437,"双门洞蝾螈",6,男,"就是两枪呀",2022-07-09 13:56:05,0,0,"",未知,否,http://i0.hdslb.com/bfs/face/fae4ccd48943d301eae2f16e596a48bd3d9e0fb6.jpg
3115,120041268400,120044201552,95275449,"码头整点黍条",6,保密,"回复 @双门洞蝾螈 :我看视频标题是说三枪",2022-07-09 14:20:58,0,0,"永远的上蜂党",未知,否,https://i0.hdslb.com/bfs/face/4c9d7a9dc40c08f8ef165b2590f9bcb35f5206b2.jpg
3116,,120034003136,23947335,"极道冥龙",6,男,"见证历史",2022-07-09 13:00:20,0,0,"",未知,是,https://i0.hdslb.com/bfs/face/39948775b154855a9bc83ea7b816e24a702ad2f0.jpg
3117,,120033920816,1791994620,"这是我新昵称-",5,保密,"@汝既不是仙 来见证历史！！",2022-07-09 13:00:14,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/f8c9243a8e5be19e9958c4ed66b8149a3fd08e07.jpg
3118,,120033892144,16861834,"家常伟",6,保密,"保镖不该飞扑上去掩护么，听到声音还一群人愣住",2022-07-09 13:00:05,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/e38f3ff3a986fdb41e708834a3124e68f2956777.jpg
3119,,120033729584,66854608,"丶欧非人",6,保密,"我超这是手枪?你说是榴弹我都信",2022-07-09 12:59:35,0,0,"素质极低厌蠢，最好没事别找骂",未知,是,https://i1.hdslb.com/bfs/face/7c99289ed49f8e61c948e9c84c36e9b2afcc4afd.jpg
3120,,120033720288,482199318,"黑暗独爱秋天",6,男,"都是日本人，保镖看到枪的第一眼就象征着的拦了一下",2022-07-09 12:59:24,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/d6af22b6ea8d7cfc1e522d738c2941d2a2012b9c.jpg
3121,,120033569808,582425091,"清风叶子的城",6,保密,"见证历史",2022-07-09 12:58:01,0,0,"",未知,是,https://i0.hdslb.com/bfs/face/df038478cf9338d85c70526648c0817a2758d67e.jpg
3122,,120033609648,476318157,"如何得知悲剧之后",5,保密,"见证历史",2022-07-09 12:57:34,0,0,"乱凪砂单推，凪嬷，日凪纯凪茨凪零凪都吃的究极嬷嬷
搞9崩es，9小春雀儿单推，崩主推刃副推日月星，刃嬷景刃恒刃
画加:鸡块ing",未知,否,https://i0.hdslb.com/bfs/face/99c35c0c5840e9b4352e91194875f4c3e4c54eaa.jpg
3123,,120033426848,1130390029,"冰冻西瓜2017",4,保密,"安培听见第一枪甚至扭头看了一眼",2022-07-09 12:57:04,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
3124,,120033398976,1197074360,"贞拾泥鸭",5,保密,"见证历史了，各位！",2022-07-09 12:56:28,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/2f7c0af46b747a48a027bb8aa3f8926547132e49.jpg
3125,,120033252272,1586793218,"野火凌风",4,保密,"见证历史",2022-07-09 12:56:26,0,0,"设置你的签名(^_^ )凸",未知,否,https://i2.hdslb.com/bfs/face/10c8c29e93ec105d28a5284782b373d394731b79.jpg
3126,,120033381472,26503826,"立白劲过超能",6,保密,"安培就这样死了，太魔幻了",2022-07-09 12:56:07,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/dfe77fd9fb029011dbdde35e6960f652ead8ee84.jpg
3127,,120033209328,1521833313,"鸣鹤清",5,保密,"后面有个妹子摔倒了[doge]",2022-07-09 12:55:33,0,1,"",未知,是,https://i0.hdslb.com/bfs/face/f35e7868d7a09c6d826e54eede624d85fa60fa1f.jpg
3128,,120033287120,39698844,"追月神乎其神",6,保密,"这还打码，原视频连血都没有",2022-07-09 12:55:32,0,0,"背景TWICE  头像海媛姐 
皇冠领进门  女团博爱
兔3爻2击4炽2吒4芙1以及所有的在韩务工中国女豆",未知,是,https://i0.hdslb.com/bfs/face/f41ee9b8da8d1b256ff9b5d99d765a035d9692a6.jpg
