序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
5330,,274147464769,400218662,"脑浆油条",6,保密,"何总帮我问一下威宁老乡，""孝敬妹啊""是啥意思[doge]",2025-09-09 12:10:36,0,1,"喜欢动脑子的老油条",重庆,是,https://i2.hdslb.com/bfs/face/455c9e3f489a1fcb10f0787042fefc7480f08ba9.jpg
5331,,274147372273,3461567511268156,"布满星光的花丛",5,男,"贵州是起源大陆吗？这么大[笑哭]",2025-09-09 12:10:05,0,1,"最后一站",广东,否,https://i1.hdslb.com/bfs/face/216a6f949d3460368ba2a8f8f57b1f9891a9876e.jpg
5332,,275525555680,374367703,"橡皮_子弹",6,保密,"投两个币，我也算功德一件吧",2025-09-09 12:09:59,0,2,"",广东,否,https://i1.hdslb.com/bfs/face/452b725d88ad6e1fa2d8586ce6fe9c08b7cb0c1e.jpg
5333,,274147443697,96401960,"杰森艾特",5,男,"感觉up主成为了全国警察的KPI之一了。让我想起了另一位骑摩托的up",2025-09-09 12:09:58,0,89,"",上海,是,https://i2.hdslb.com/bfs/face/ff9e77792248c5eb8839c2e91dfb71aaf94b2feb.jpg
5334,,275525410784,139990639,"被选中的甜豆烧鸡",6,男,"来江苏都是平地根本没地方挖[doge]",2025-09-09 12:09:20,0,3,"",江苏,是,https://i1.hdslb.com/bfs/face/9e40fdd9a94ff4f6919c3fb624a450f01bd7b56b.jpg
5335,,274147106929,400218662,"脑浆油条",6,保密,"感觉好温暖[打call]",2025-09-09 12:09:11,0,1,"喜欢动脑子的老油条",重庆,是,https://i2.hdslb.com/bfs/face/455c9e3f489a1fcb10f0787042fefc7480f08ba9.jpg
5336,,274147239713,475543659,"sfire001",5,保密,"[支持]",2025-09-09 12:08:40,0,1,"",重庆,是,https://i0.hdslb.com/bfs/face/486d4d664dce2b17cb5e0a17eb0c2ddcca78d7a6.jpg
5337,,274147080625,65991488,"黑那啥",6,保密,"看得心暖暖的，正能量（已看前部分）",2025-09-09 12:08:16,0,1,"努力关注十万名UP主",广东,否,https://i2.hdslb.com/bfs/face/7f5a1c4ff69fac9d94aad4963585067b507cda3b.jpg
5338,,275525323968,1761631322,"镾垰泧",5,保密,"唐僧西天取经，每到一个地方，通过相关部门获得一个通关文碟",2025-09-09 12:07:51,0,1,"",安徽,否,https://i2.hdslb.com/bfs/face/ac5294fd233ecaab40d48d71b0130f58c9bb7201.jpg
5339,,274147205793,2078549354,"咸鱼咸语专门确认",4,保密,"到我家来了[doge][doge]",2025-09-09 12:07:37,0,1,"",浙江,否,https://i2.hdslb.com/bfs/face/4add3acfc930fcd07d06ea5e10a3a377314141c2.jpg
5340,,274147136449,30375761,"饭柱丶",6,男,"这不给路政上压力了[doge_金箍]",2025-09-09 12:07:27,0,4,"─=≡Σ((( つ•̀ω•́)つ动感光波哔哔哔!!",北京,否,https://i2.hdslb.com/bfs/face/bab577bbf075354a788f117d2886ba56f2045bd6.jpg
5341,,275525152448,3546775967239142,"清风知妙意",4,保密,"行善积德，致敬[支持]",2025-09-09 12:06:03,0,1,"",湖北,否,https://i2.hdslb.com/bfs/face/5a790729bafcdb742846295d6904bbbb516a47f6.jpg
5342,,275525083216,123193437,"往事随风Early",5,保密,"这些时间长还是会掉吧",2025-09-09 12:05:26,0,1,"",广东,是,https://i0.hdslb.com/bfs/face/9b467228118123890c2d7a5f0c97228f2120016d.jpg
5343,,274146904561,516779593,"奈布很无奈",6,保密,"谁知道这里是毕威高速还是 326 国道啊",2025-09-09 12:04:53,2,1,"",云南,是,https://i1.hdslb.com/bfs/face/3dc07c15eadeb2b065f965a105aedabaab1d8427.jpg
5344,274146904561,274146842801,3494375023708881,"虎纹鲨鱼-",3,保密,"你想干什么？[tv_调侃][tv_调侃]",2025-09-09 12:05:33,0,1,"",海南,否,https://i0.hdslb.com/bfs/face/06092472e9c5a95919f682ca2aeacba385bbeb54.jpg
5345,274146842801,274147350241,516779593,"奈布很无奈",6,保密,"回复 @虎纹鲨鱼- :我看看是不是走我家这边[doge]",2025-09-09 12:12:02,0,1,"",云南,是,https://i1.hdslb.com/bfs/face/3dc07c15eadeb2b065f965a105aedabaab1d8427.jpg
5346,,274146897617,33135952,"风扇奶奶",6,女,"https://b23.tv/BV1ZE411R7i8",2025-09-09 12:04:39,0,1,"不加微，不保证回复，不是你们的妈妈。",河北,是,https://i1.hdslb.com/bfs/face/0f5f1a314d9b680717524527d74e91a811c373be.jpg
5347,,275524943360,371402929,"余生思风",5,男,"算不算绑架[滑稽]",2025-09-09 12:04:23,0,1,"",河南,是,https://i0.hdslb.com/bfs/face/member/noface.jpg
5348,,275524917280,3494351523022926,"领袖2",5,保密,"不管是博流量还是为了旅游，你都算得上好人，",2025-09-09 12:03:30,0,3,"",吉林,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
5349,,274146750993,488041358,"此生只爱宁红夜",6,保密,"你这要是把路上全修了，他们怎么拨款修路啊？",2025-09-09 12:03:19,0,1,"",辽宁,否,https://i2.hdslb.com/bfs/face/f16202ac713e192fc0fac2db41b5d94a14fecf11.jpg
5350,,274146676561,538828086,"随便来个昵称也存在吗",5,保密,"好人好报",2025-09-09 12:02:31,0,1,"",广东,否,https://i0.hdslb.com/bfs/face/09cafb112d0e925b50c9a114b759b52107211264.jpg
5351,,275524810080,372822436,"圆圆的猪仔凌",5,保密,"投币支持正能量  一路平安",2025-09-09 12:02:01,0,1,"",福建,否,http://i1.hdslb.com/bfs/face/6e7ee177b5cc681b9609c07f8d5eb574b52d409c.jpg
5352,,275524703344,509906115,"练块儿的麻匪",6,男,"这挖机看起来真的挺好玩[藏狐]。铲斗功能很多，还能旋转。",2025-09-09 12:01:46,0,4,"种一棵树，最好的时间是十年前，其次是现在。",浙江,是,https://i0.hdslb.com/bfs/face/c3e00f97c6a8628895661bef2f03d6ec5a46c162.jpg
5353,,274146375089,284170167,"天熖",6,男,"我刚出贵州",2025-09-09 12:00:17,0,1,"乐爱火影在剪辑区，游戏区的小up",广西,否,https://i0.hdslb.com/bfs/face/8771ed2a0d74816bac9a2220251772a2f56e5381.jpg
5354,,274146446497,15043283,"胖崽小拳头",6,男,"你为人民，人民为你！！！[脱单doge][脱单doge][脱单doge]",2025-09-09 12:00:02,0,1,"或许清空下大脑会更好吧",福建,否,https://i2.hdslb.com/bfs/face/9f6a2d4b34a43fb69df7135625d27b2f9c595b2f.jpg
5355,,275524469200,2101511923,"哔哩晓队长",5,保密,"有证，这车也上不路吧。",2025-09-09 11:58:46,0,1,"",广东,否,https://i1.hdslb.com/bfs/face/b1533375605761b3b8ec71afacc9c579382ec9c6.jpg
5356,,274146279025,3708377,"日暮途远不见长安",6,保密,"有首歌叫做威宁是个好地方，记得我当年还年幼，打开了新世界的大门[笑哭]",2025-09-09 11:58:18,0,1,"",四川,否,https://i2.hdslb.com/bfs/face/c9e693745cb4496400e864f1a21606c28ca696dc.jpg
5357,,274146263489,492048396,"帅气的查查同学",5,保密,"看哭了，中国人骨子里的魅力",2025-09-09 11:57:44,0,1,"",山东,是,https://i0.hdslb.com/bfs/face/901435ef227c679e6df25f681e730d5539874fe4.jpg
5358,,274146217297,35578577,"中国骚年先疯总队长",6,男,"@挖机牧魂人",2025-09-09 11:57:22,0,1,"",河南,是,https://i2.hdslb.com/bfs/face/38581676d761255b35ec3517671c6a94658a5c0a.jpg
5359,,274146206625,1362796789,"goinglong",5,保密,"20天工期200万的工程被你1会干完了，该抓[doge_金箍]",2025-09-09 11:56:57,0,1,"",山东,否,https://i1.hdslb.com/bfs/face/cf1ef9c2045e317dfe6dbe8659b6f7a69c7572d5.jpg
5360,,274146204161,253708680,"飞行大爹",5,保密,"评论区好多没常识的，老何开的是轮式挖机，属于轮式自行机械车，咋不能上公路？你们说那个不能上路的是履带式挖机，属于工程机械，严格来说就不算车，这俩都分不清成天整啥啥啥！",2025-09-09 11:56:52,14,898,"我是你失散多年的父亲，来吧，叫一声爸爸",河北,否,https://i0.hdslb.com/bfs/face/b43884fb7fb10876b97470acc8d6193feca3a151.jpg
5361,274146204161,274267623633,54844447,"夜枫De",6,男,"我们这不行，不管轮式还是履带都得用车拉，它这个臂多少会挡视线还有碰撞事故容易加重，之前在路上行驶出过事死过人",2025-09-10 17:45:47,0,64,"",福建,否,https://i1.hdslb.com/bfs/face/b42a85d3c48df7687d9e9849bbbefab54d0c6ad9.jpg
5362,274267623633,274355324385,392255569,"无丶丶丶心",6,男,"回复 @夜枫De :可以绕过福建了。[藏狐]免费宣传家乡这流量竟然有人不想要。",2025-09-11 18:29:46,0,43,"",山东,否,http://i1.hdslb.com/bfs/face/87482349670ed0cb442c5d6215254a93603f116e.jpg
5363,274267623633,274472839025,3243565,"巧克力小狼",6,保密,"回复 @夜枫De : 全国每天发生这么多事故，有多少是挖机创的？凭什么挖机创了一个就不准上路？",2025-09-12 22:41:42,0,25,"hallo world",北京,否,http://i1.hdslb.com/bfs/face/fd1ea9bd89a283317e5bdff1df2afc7f7b08a6c5.jpg
5364,274472839025,274491170657,1182894051,"真我之铭_无瑕之人",5,保密,"回复 @巧克力小狼 :重点是遮挡视线导致容易发生事故",2025-09-13 03:36:12,0,24,"你是否承认「无瑕」星神爱莉希雅的美貌绝世无双",湖北,是,https://i0.hdslb.com/bfs/face/acd8b4e5d64c2f7d479f4292e10db222791551c2.jpg
5365,274267623633,275889882192,94785839,"braids",6,保密,"回复 @夜枫De :啥车在路上不会出事故死人？",2025-09-13 08:18:30,0,9,"",江苏,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
5366,275889882192,275890362496,54844447,"夜枫De",6,男,"回复 @braids :我们这，挖机数量比车少，然后每年都有这个在市区造成的事故死亡基本都是视野遮挡，挖机速度本来就不快又情况严重，而普通车辆造成事故要严重基本都是超速这首先算违法造成，还有挖机属于工程车辆，牵扯部门更多，多方压力下来就不允许挖机直接上路了",2025-09-13 08:26:01,0,17,"",福建,否,https://i1.hdslb.com/bfs/face/b42a85d3c48df7687d9e9849bbbefab54d0c6ad9.jpg
5367,274267623633,274514624049,1389761,"我系希希",6,保密,"回复 @夜枫De :除非你们那不给轮式上行驶证，不然不给上路就是违规。除非道路禁行特种车辆",2025-09-13 11:55:23,0,8,"",广东,否,https://i2.hdslb.com/bfs/face/38f6605f1594facd8febe0873295220fa0b77f7e.jpg
5368,274514624049,275911918112,392803125,"SNK花信风",5,保密,"回复 @我系希希 :叉车也是轮式，能上路吗？",2025-09-13 12:38:56,0,4,"",福建,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
5369,275911918112,274520969745,1389761,"我系希希",6,保密,"回复 @SNK花信风 :有没有看清楚，能上行驶证。",2025-09-13 12:56:45,0,4,"",广东,否,https://i2.hdslb.com/bfs/face/38f6605f1594facd8febe0873295220fa0b77f7e.jpg
5370,275889882192,275921653824,41354634,"AAAA柠檬批发",5,保密,"回復 @braids :你得这么想，现在事故少是因为已经禁止，还有上路的，是因为头铁，你想想放开路上是什么情况",2025-09-13 14:19:41,0,11,"",广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
5371,274472839025,274533728273,355702184,"内巻",6,男,"回复 @巧克力小狼 :毕竟是工程车辆，具有一定的危险性",2025-09-13 15:28:54,0,2,"乌鸡哈啦汪！",北京,是,https://i2.hdslb.com/bfs/face/d632c8145d89f3242d42c75a8e10b725725b47ba.jpg
5372,275911918112,275936221040,193549805,"想帅不帅假装帅",6,男,"回复 @SNK花信风 :叉车是规定只能场区上牌！",2025-09-13 17:11:41,0,2,"反思中，勿扰@反思实验室",广东,是,https://i2.hdslb.com/bfs/face/b90d7353a60434bd23ec0a47b9d3739d871a740a.jpg
5373,275936221040,276066975072,328604722,"欧罗巴帝皇",6,保密,"回复 @想帅不帅假装帅 :不知道有些人在杠什么，工程机械交强险都买不了，指望着买的所谓的商业险赔？条款仔细看看，肯定有有上道路发生交通事故不赔的条款",2025-09-14 20:48:55,0,6,"",湖北,是,http://i0.hdslb.com/bfs/face/ee469ff814d21d4e719c257b66981e1bf77260d3.jpg
5374,274267623633,276081291840,441315701,"颠画赐仁",6,保密,"回复 @夜枫De :不去福建不就行了",2025-09-14 23:12:14,0,2,"愿站在阳光下的你从未停止追逐幸福",浙江,否,https://i2.hdslb.com/bfs/face/9f93b2f1c50762c7cec6c8f59556272db5c26c4d.jpg
5375,,275524275152,433939027,"无需多言by",5,男,"下次哪个大哥直接赞助个小拖车得了，这下又有地方放东西了[脱单doge][脱单doge]",2025-09-09 11:56:21,0,2,"励志做一名评论区up主。",新疆,否,https://i1.hdslb.com/bfs/face/80f6910b0c86bb592d4d684b228a3afa945936f6.jpg
5376,,275524219424,470576621,"大韩虾",5,保密,"为人民服务",2025-09-09 11:55:44,0,2,"生活如此多娇，引无数浪人骚友竟折腰。",江苏,是,https://i2.hdslb.com/bfs/face/96be5c8f563695bb605bee5632976ee84051e340.jpg
5377,,275524120640,301984915,"天马行空思静",5,保密,"走也得走，不走也得走，那我要是躺下呢[抠鼻]",2025-09-09 11:54:31,0,1,"",广西,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
5378,,274146009217,89694376,"不再孤独的",6,保密,"你这样别人吃什么[微笑]",2025-09-09 11:54:27,0,1,"",陕西,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
5379,,275524175760,405948336,"年年岁岁花相似9",5,男,"好人一生平安",2025-09-09 11:54:17,0,1,"",泰国,是,https://i0.hdslb.com/bfs/face/3c7038b2ce8755bde953aa00eab8a38af05ab707.jpg
5380,,274145839073,321291173,"愚人心引力",5,男,"这挖掘机真牛呀，多功能的[支持]",2025-09-09 11:54:06,0,1,"打工是不可能打工的，这辈子都不可能打工的",广东,否,http://i2.hdslb.com/bfs/face/d9d3be9a530fb7a021f75fdf9fc3765111c8c48b.jpg
5381,,275523996240,1389486226,"红尘中静静的",5,保密,"强制注入广告！[嗑瓜子]",2025-09-09 11:53:38,0,1,"",北京,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
5382,,274145823937,360214561,"中国黑心企业",6,保密,"慈善家啊，挖机这么耗油免费劳动",2025-09-09 11:53:33,0,1,"",湖南,是,https://i1.hdslb.com/bfs/face/01965c240af46dba406b148f26db15f2c59ca03b.jpg
5383,,274145816113,4888583,"蓝星Hub_Official",6,保密,"学会了，什么叫从群众中来到群众中去",2025-09-09 11:53:17,0,3,"娇生惯养的美国人，没资格碰瓷勤奋的中国人！",吉林,是,https://i2.hdslb.com/bfs/face/4bd0e19b6ec2d0cc9a22d408325b7a84f48fad2e.jpg
5384,,274145785585,3546727898417599,"迷路的SC",4,保密,"没有资质不能施工",2025-09-09 11:52:13,1,1,"",福建,否,https://i1.hdslb.com/bfs/face/43ce596997fb67b9ffa762fe5cacf7a160530e25.jpg
5385,274145785585,275524036624,23221447,"星不落i",6,男,"清障算什么施工[笑哭]按你的逻辑大街有垃圾去捡一下也需要资质",2025-09-09 11:53:39,0,2,"UID:23221447",四川,是,https://i1.hdslb.com/bfs/face/4e55d95279d78f275e35c4cae06f91fd94996a0c.jpg
5386,,275523937584,101376029,"颜灬陌",6,男,"老乡辛苦了",2025-09-09 11:51:36,0,2,"没有存在感的咸鱼",宁夏,是,https://i2.hdslb.com/bfs/face/3d54cf9f967810cccdcc75329ed8c4b477d8e5f3.jpg
5387,,275523765136,23221447,"星不落i",6,男,"我超，修桥铺路，大功德",2025-09-09 11:49:43,0,1,"UID:23221447",四川,是,https://i1.hdslb.com/bfs/face/4e55d95279d78f275e35c4cae06f91fd94996a0c.jpg
5388,,274145539729,179612445,"xiakona",6,保密,"机身成圣",2025-09-09 11:49:09,0,1,"",北京,是,https://i0.hdslb.com/bfs/face/2a45fb4b93667deab6ea167a3ccd1752fdb3c51a.jpg
5389,,275523703312,1799143805,"九号胖虎",4,保密,"人家做好人好事，就值得被尊重",2025-09-09 11:49:07,0,1,"",山东,否,https://i2.hdslb.com/bfs/face/666bad99bc1027fdd3d371fb0f0a06baf762a555.jpg
5390,,274145686881,15150574,"半山君",5,保密,"会不会有人出来说他恶意修路啊[吃瓜][吃瓜][吃瓜][吃瓜]",2025-09-09 11:49:05,0,1,"",四川,否,https://i1.hdslb.com/bfs/face/d34d785bfe569c433037a54271f57adbdeee4b84.jpg
5391,,274145617601,13769090,"闻酒都上头",6,保密,"两百万的修路预算还没审批下来，你就把路修好了？",2025-09-09 11:49:05,0,1,"当你发现对面是脑残时，赶紧拉黑再见。莫要过多纠缠",河南,否,https://i2.hdslb.com/bfs/face/809248d01e29887789562ceb331565606df56e4d.jpg
5392,,275523665344,99073325,"赤色死灵",6,保密,"我觉得某工业制造应该给他那台四条腿的挖掘机甲，宣传力度杠杠的。",2025-09-09 11:49:05,0,6,"",重庆,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
5393,,274145616065,472380865,"四两鬼咔咧菲",6,男,"何老师您好，看了这集很感动，感谢您传播的正能量，您的善意在传播，您的善意也值得收获回报。如果您在收到热心群众的礼赠不好意思的话，我提个建议，将您家乡的常见的、简单的、易保存的特产带点在车上，以做回礼，一方面不扫了群众的热情，一方面还宣传了家乡，礼尚往来人之常情，也不会有人说什么了。小小建议，仅作参考。",2025-09-09 11:49:02,1,1,"",广东,是,https://i1.hdslb.com/bfs/face/cd438b2ba2eb7a2d694bbdd60ee967b13b32e658.jpg
5394,274145616065,274145785313,10441667,"我爱吃红红的桃子",6,保密,"不是，免费干活还得搭钱买礼物？你逗我呢？我如果遇到了送他东西是为了跟他换特产的？我感谢他给他东西他就拿着就完了。这叫情谊。这叫我的心意。",2025-09-09 11:52:12,0,1,"骂一骂低能杠精。",辽宁,是,https://i2.hdslb.com/bfs/face/9e7627fc51704dfcf0ab33b6b11d1c852d6773e2.webp
5395,,274145604913,3537118265608459,"鱼盖是也",5,男,"真好啊[鼓掌][鼓掌]",2025-09-09 11:48:37,0,4,"我要创造出一个充满麻理碳的世界！！",江西,否,https://i1.hdslb.com/bfs/face/2a228d64e8c7d3757e3a0e9565acffa25e6c3a0e.jpg
5396,,274145600673,514279,"枣后吃毛怪",6,保密,"好人好事！",2025-09-09 11:48:28,0,1,"枣本堂主有何贵干呀",北京,是,https://i1.hdslb.com/bfs/face/477d564f74dc782cafeaac63ae45029ae10feff5.webp
5397,,274145437953,392240984,"join620",6,保密,"挖掘机 叉车 确实不能上路 基本常识啊",2025-09-09 11:48:23,0,1,"",广东,否,https://i2.hdslb.com/bfs/face/77e097becc85816e3a48f885e8d016a8b62b8839.jpg
5398,,274145425697,172753877,"土豆糖浆",6,男,"@vaniiish @濑户濑户濑户濑户内海",2025-09-09 11:47:57,0,1,"",广东,否,https://i2.hdslb.com/bfs/face/862e234236d7c8d4ec409b3ce791c8f61dcd1e48.jpg
5399,,274145414897,17623693,"gun195",6,男,"嫌疑人拒不配合还妄想逃窜",2025-09-09 11:47:34,0,2,"",黑龙江,是,https://i1.hdslb.com/bfs/face/d6c196ccbb144d50bf6ce1b64153a1d6f1560845.jpg
5400,,274145335409,40680694,"琭琭叔叔",6,男,"基层的来说一下为什么贵州这么多乡村道路塌方未清理，一是乡村道路地质条件不稳定且降水量大，公路边坡的坡度大，雨水容易把泥土碎石冲到路面。二是乡村道路受限于建设成本，村村通不能做到全路段边坡防护，只是重点位置砌堡坎。三是乡镇的人力和资金有限，边坡塌方了能做到的是组织镇上干部职工消防队和村民尽量清理出一半的路面确保通行。四是因为单位报账太麻烦，超过一定资金还要招标，所以一般是雨季过后各个乡镇统计受损线路，县交通局一次性请工程队把全县的乡村道路边坡塌方或路面垮塌的处理完。五是贵州穷，大部分县更穷，这种大规模的清理需要专项资金，一般也就一年一次，集中在8月份，8月清理完了秋雨又来了又塌方，清是清不完的。乡镇内很多热心铲车和轮式挖掘机路过的时候也都顺手清理，很感谢像up主这样的热心师傅。",2025-09-09 11:47:02,0,1,"但行好事，莫问前程。",贵州,否,https://i1.hdslb.com/bfs/face/2adc5b3b18526afd4c8ff70ba0fbb128a35892b9.jpg
5401,,274145381969,1786286570,"174Nearl",5,男,"小何同款表，配色不一样[给心心]",2025-09-09 11:46:22,0,2,"所谓骑士，即是照亮整片大地的崇高者",重庆,否,https://i2.hdslb.com/bfs/face/39bb8f609092948b9b3c76e329b18a060698d679.jpg
5402,,274145316065,1391213284,"吊司一枚",6,保密,"不是抬杠 公共基础设施 要公益维修，地方职能部门是不是该出来说明一下啊？",2025-09-09 11:46:08,45,80,"",重庆,否,https://i1.hdslb.com/bfs/face/7ff99eb4f254ed8db0af077738303566ed927e58.jpg
5403,274145316065,274145885537,149023074,"我叫生活",6,男,"这不是山体滑坡么？你路政道班不可能一天二十四小时巡逻吧",2025-09-09 11:53:42,0,36,"！！！",陕西,是,http://i0.hdslb.com/bfs/face/49e5408b766261607bcb181395451bb737da78b3.jpg
5404,274145316065,275524673872,30251222,"蛋黄酱咩",6,保密,"不是不管，是没办法24h管。除非用无人机一直巡逻。贵州山区非常多，弯弯绕绕也很多，清理很费时间的",2025-09-09 12:00:45,0,143,"我看见你了",北京,是,http://i2.hdslb.com/bfs/face/59b49d11b5043c24a75dd5189efe73464cbe1785.jpg
5405,274145316065,274146516897,436110587,"躞蹀青玉骏",5,男,"这种小滑坡，得有人拍照报位置，而且山多你确定处理过来",2025-09-09 12:01:04,0,43,"身体的堕落远比不上思想的堕落来的恐怖，
华丽的外表下究竟掩藏了多少罪孽？",江苏,否,http://i2.hdslb.com/bfs/face/b271557754453b13c0c97f4ceec07a5c9db5470e.jpg
5406,274145316065,275525276032,32570407,"律_YJJ",6,保密,"不是抬杠，没有小何的时候是野人在修路吗",2025-09-09 12:07:32,0,114,"网络领养代替购买",广东,否,https://i1.hdslb.com/bfs/face/3b1a0f5d536d0ed82296b697acd3d3d512e4768b.jpg
5407,274145316065,274148488129,3546715305019567,"小人之见",4,保密,"你说功夫+足球有没有搞头？就是个赛道而已 何必上纲上线的",2025-09-09 12:22:12,0,10,"",上海,否,https://i1.hdslb.com/bfs/face/406986b6e70855f9cbf99471807c4b7d32321e20.jpg
5408,274145316065,275527101648,312282317,"赤印-",6,男,"我就是云南的我还不知道吗，一条老路下个雨能塌几片，你要让路政查处那么多现实吗[doge]",2025-09-09 12:25:35,0,26,"",云南,否,https://i2.hdslb.com/bfs/face/7aacf832dd92e1b4272501cf5fbe73df397a6233.jpg
5409,274145885537,274148852689,364262477,"a赖",5,保密,"回复 @我叫生活 :有卫星能看得到[doge]我们村修路不给用 牛逼不就是给卫星拍到了",2025-09-09 12:27:38,0,3,"",广东,是,https://i2.hdslb.com/bfs/face/e1b970d3597c115747dc51935c8bc3e858a7f1ab.jpg
5410,274145316065,274150573585,3546791492454763,"AAA铀235批发",3,保密,"我家这边就和黔南接壤，基本上下雨就垮",2025-09-09 12:45:02,0,3,"",贵州,否,https://i1.hdslb.com/bfs/face/f5cd02911d74ce499b5e9c2cfc0ea349f11e8503.jpg
5411,275524673872,275529100752,300058239,"行云流水都",6,保密,"回复 @蛋黄酱咩 :你第一时间没发现就算了，有的一看就是一个月以上了也没人知道？",2025-09-09 12:46:21,0,4,"",安徽,否,https://i0.hdslb.com/bfs/face/dcbbe69cff01bd6d456bf3ca807feb3a5b3084a2.jpg
5412,274145316065,274186848529,1752710998,"唐文宗666",5,保密,"山里头哪能随时管到",2025-09-09 20:44:10,0,2,"已开启一键防骚扰……",天津,否,https://i1.hdslb.com/bfs/face/f1e986eb88c654973cb917b81208f9062e06b54c.jpg
5413,274145316065,275859472848,12175160,"年少无为k",6,保密,"这种山上只能说等发展吧，国家也没富裕到所有山路都能给搞石墙",2025-09-12 22:06:07,0,4,"",广东,是,https://i2.hdslb.com/bfs/face/92110a4d3709b5c8da980d08cae2fdd4974b50d7.jpg
5414,274145316065,275859924784,173294129,"125mm滑膛自拍杆",6,保密,"路政也不是随时都能发现处理的",2025-09-12 22:09:52,0,3,"洗涤过的回忆，我记得你，骄傲的活下去",广东,是,http://i2.hdslb.com/bfs/face/54a159c9253cc1516c6537677a30df9b09150ef5.jpg
5415,274145316065,274469628273,25702180,"羔猫",6,女,"占地面积太大了，路太多了，没人打电话的话根本不知道哪里路堵了",2025-09-12 22:10:00,0,7,"找到你了",四川,否,https://i1.hdslb.com/bfs/face/8ce7b1ea24f25cad4568c48be0a15690e3590d8a.jpg
5416,274145316065,275861642176,1334769024,"地球之恶美利坚",5,保密,"走完程序都一个月了[tv_doge]",2025-09-12 22:26:38,0,4,"",上海,否,https://i0.hdslb.com/bfs/face/1575919531c53aea0a60273d36ac13405eeeeace.jpg
5417,275529100752,275870864272,1759776329,"air熊x",6,男,"回复 @行云流水都 :你从哪看出来有一个月以上的，这路车流量不小吧，连车印子都看不出来",2025-09-13 00:00:36,0,8,"这个人一点点都不神秘，但就是什么都没有留[doge]",内蒙古,否,https://i2.hdslb.com/bfs/face/73ea3d3929e9a8628ea75e587ffe75042e06b6d1.jpg
5418,274145316065,274490357313,3494373662656796,"张壹凢",5,保密,"bro以为巡逻人员是机器人可以24小时一直转[喜极而泣]",2025-09-13 03:08:29,0,5,"",河南,否,https://i2.hdslb.com/bfs/face/97947a3fd2ce83bf428a823f1a68558148502eb8.jpg
5419,274145316065,274514395105,696467683,"猫猫腻了",5,保密,"没有这个主播的时候是野人在维护道路吗？",2025-09-13 11:53:11,0,4,"你们别催了，再做，正在做{新建文件夹}",贵州,否,https://i1.hdslb.com/bfs/face/85738b87685d20b1f06337070d8f6d17bd57099c.jpg
5420,274148852689,275921775376,13918329,"文云",6,男,"回复 @a赖 :卫星不是万能的，卫星也是光学镜头有云等遮挡物看不见会滑坡之类都是下雨时和雨后，雨过天晴无云才看的见外加中国就那么些卫星专门看路况的才几个一般都是群众打电话给路政然后派人却认太远的才有可能申请卫星",2025-09-13 14:20:38,0,2,"",江西,否,http://i0.hdslb.com/bfs/face/59831b58155776ff9d35e6b0b781bd34a5b5ad72.jpg
5421,274145316065,275922832592,76028114,"迷你红烧夹心猪",5,男,"路政单位就那么点人 山区滑坡高峰期根本忙不过来 都是按顺序修 你指望一滑坡立马给你修好？",2025-09-13 14:32:51,0,4,"",湖南,是,https://i2.hdslb.com/bfs/face/e80fc0af9418792a529c3da03a496fe3f40083e8.jpg
5422,274148852689,274531256737,436110587,"躞蹀青玉骏",5,男,"回复 @a赖 :修路修1，2米？这么大的变化Ai扫一下就能显示不同，而山体滑坡是在雨天多，卫星还真不一定及时分辨",2025-09-13 14:57:15,0,1,"身体的堕落远比不上思想的堕落来的恐怖，
华丽的外表下究竟掩藏了多少罪孽？",江苏,否,http://i2.hdslb.com/bfs/face/b271557754453b13c0c97f4ceec07a5c9db5470e.jpg
5423,274531256737,274532703473,364262477,"a赖",5,保密,"回复 @躞蹀青玉骏 :3-4m用沙子盖住一半 一两米肯定不会不给用的",2025-09-13 15:14:44,0,1,"",广东,是,https://i2.hdslb.com/bfs/face/e1b970d3597c115747dc51935c8bc3e858a7f1ab.jpg
5424,274145316065,274534217441,1391255,"生【过客",6,保密,"所有路都想要及时修，好办，路政岗位扩招一百倍，轮班24小时待命，不过税费也得大幅提升，毕竟工资的财政支出也大幅增加了[吃瓜]",2025-09-13 15:35:06,0,6,"星团只有三集",山东,是,https://i2.hdslb.com/bfs/face/4f00289df274fb225ff4b65a26b73e160905d515.jpg
5425,274145316065,275929998320,1052953317,"Mannstar",4,保密,"我可以接受兩個工作日內解決問題，我遇到過泥罐車拉稀(垃圾司机水泥快干了，随地拉，8公里内都是水泥，逼到借道行驶)，凌晨1点，我不可能要求人家马上处理吧？",2025-09-13 16:00:42,0,3,"",广东,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
