序号,上级评论ID,评论ID,用户ID,用户名,用户等级,性别,评论内容,评论时间,回复数,点赞数,个性签名,IP属地,是否是大会员,头像
6949,,1511885962,50954645,"Panda铁头",5,男,"Up是拥有爱与梦想的人。",2019-04-07 23:53:56,0,0,"为了成为一个成熟的五级号",未知,是,http://i2.hdslb.com/bfs/face/06a4f20670add90677a31ed1bdd7b64f307abeec.jpg
6950,,1511864352,256334091,"玫瑰的嘴唇",6,保密,"那个大的弹幕好碍眼[嫌弃]",2019-04-07 23:50:42,2,3,"",未知,否,http://i0.hdslb.com/bfs/face/24b7658a915f0b7ee939ed31f7119ae6a9f5b976.jpg
6951,1511864352,2699256236,454544405,"账号已注销",,保密,"？？？说高级弹幕碍眼？，你这什么人类迷惑发言，弹幕网站你不看弹幕？",2020-04-11 22:31:04,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
6952,1511864352,2747471435,24715488,"Killua-L",6,女,"bilibili弹幕网竟然也有一天被人诟病弹幕[微笑]这叫高级弹幕，好几年前就有了，只有真正火的视频才会有人愿意花钱做高级弹幕，以前b站的小伙伴们看到高级弹幕都发“合影”，，现在居然变成了“碍眼”[思考]真是多了好多新用户啊[撇嘴]",2020-04-19 14:47:33,0,0,"勇气是人类最伟大的赞歌！",未知,是,https://i0.hdslb.com/bfs/face/b62e77b4e50772bf520aef79f54174ad3d6893ff.jpg
6953,,1511859531,35504689,"捏は中号煤球",6,保密,"whatever takes",2019-04-07 23:47:03,0,1,"我们始终坚信，思维的生命远比权力要长久。",未知,是,https://i1.hdslb.com/bfs/face/2f55bc315918261f0efa7dd2fe23a52145fdb9aa.jpg
6954,,1511834579,296072157,"死人_-",3,保密,"1:43--1:44带白色面具的是哪部电影里的？望好心是人答复😶",2019-04-07 23:40:30,3,0,"",未知,否,http://i0.hdslb.com/bfs/face/15198963c69142278aaab3ee42c55e4a3b82ef80.jpg
6955,1511834579,1511862097,35504689,"捏は中号煤球",6,保密,"V字仇杀队",2019-04-07 23:48:17,0,0,"我们始终坚信，思维的生命远比权力要长久。",未知,是,https://i1.hdslb.com/bfs/face/2f55bc315918261f0efa7dd2fe23a52145fdb9aa.jpg
6956,1511862097,1512195528,296072157,"死人_-",3,保密,"回复 @李泌字长源 :谢了，找了好久[微笑]",2019-04-08 06:04:27,0,0,"",未知,否,http://i0.hdslb.com/bfs/face/15198963c69142278aaab3ee42c55e4a3b82ef80.jpg
6957,1512195528,1512477738,35504689,"捏は中号煤球",6,保密,"回复 @毛利小白郎丶 :嘻嘻(´ฅωฅ´)",2019-04-08 11:00:32,0,0,"我们始终坚信，思维的生命远比权力要长久。",未知,是,https://i1.hdslb.com/bfs/face/2f55bc315918261f0efa7dd2fe23a52145fdb9aa.jpg
6958,,1511799541,57477180,"倒挂金小狗",6,保密,"我可能是瞎了，哪位好心人告我一下x战警是多会出现的，就开头看见了狼叔和詹一美那款的教授。。。",2019-04-07 23:27:18,0,0,"春天来了的话，和我一起笑着赏花去吧",未知,是,https://i0.hdslb.com/bfs/face/e263448b4c2f0e43fb468c84a06d11a88f41582a.jpg
6959,,1511805176,284950094,"云屬丶",5,男,"舒服",2019-04-07 23:26:36,0,1,"爱你喔",未知,否,http://i2.hdslb.com/bfs/face/ff800e71bb899ff05f168d1371bf8c3f8401b7b5.jpg
6960,,1511792936,85807454,"你的阿屁啊",3,男,"好了好了好了 处女币你拿去 快拿走！对 就是你(〜￣△￣)〜",2019-04-07 23:24:25,0,0," 我不懒 只是不知道写什么(ｉДｉ)",未知,否,http://i2.hdslb.com/bfs/face/e7ec070b35f92022e13ee977d90ab5eb8d5e153c.jpg
6961,,1511784230,39241854,"bili_39241854",4,男,"有人告诉我里面小丑🃏女是哪部吗",2019-04-07 23:22:07,1,1,"多少年过去了",未知,否,https://i0.hdslb.com/bfs/face/9a2effcc589f71d5abb5a73c4ee088d3d428568f.jpg
6962,1511784230,1512001393,168769832,"曰青青",5,女,"自杀小队",2019-04-08 00:44:21,0,0,"lalalal ",未知,否,http://i1.hdslb.com/bfs/face/72682f25682deae24938d655a59f84f777da82ee.jpg
6963,,1511738778,12522870,"浮存丶",6,保密,"开头小丑女是那个电影呀？(｀・ω・´)",2019-04-07 23:07:45,2,0,"高高的飞吧",未知,否,https://i0.hdslb.com/bfs/face/dc9fe9728f21361ba298c6e25ddad142416519d8.jpg
6964,1511738778,1511787254,39241854,"bili_39241854",4,男,"自杀小队好像是，因为我刚刚也是问这个，然后看到评论说",2019-04-07 23:23:40,0,0,"多少年过去了",未知,否,https://i0.hdslb.com/bfs/face/9a2effcc589f71d5abb5a73c4ee088d3d428568f.jpg
6965,1511738778,1511806524,46090123,"组织需要你",5,保密,"自杀小队",2019-04-07 23:27:54,0,0,"",未知,是,http://i0.hdslb.com/bfs/face/member/noface.jpg
6966,,1511646224,253488142,"冷瞳蚀",6,保密,"这速度吓到我了",2019-04-07 22:37:52,0,0,"？？？",未知,否,https://i1.hdslb.com/bfs/face/78e3f6acb42a79ce9dded240050eab5d48c0f0d7.jpg
6967,,1511621022,163826761,"分手信吗",6,保密,"v字仇杀队是漫威和dc的吗 我记得不是啊",2019-04-07 22:31:51,1,0,"前后的故事大概听说
",未知,否,https://i1.hdslb.com/bfs/face/4e5f2bab28ccd118ebbfcd04982f9578c921662a.jpg
6968,1511621022,1511682453,21535010,"蓝夜晴",6,保密,"回复 @任然那样:dc的",2019-04-07 22:51:36,0,0,"勇敢无畏",未知,否,https://i2.hdslb.com/bfs/face/73a7e417a986aae983806f6610c8de417cf7cf39.jpg
6969,,1511618428,35914781,"吾乃天壶中之天",6,男,"封面是谁啊",2019-04-07 22:30:42,2,0,"五年",未知,否,https://i2.hdslb.com/bfs/face/f11deb81b4fd8f3e3d19e08ea4ef882d27056e10.jpg
6970,1511618428,1511653537,29762225,"恨_焚心",5,保密,"自杀小队的小丑女啊(=・ω・=)",2019-04-07 22:43:23,0,0,"",未知,否,http://i1.hdslb.com/bfs/face/53d541f14f8908059bef41c1302a5b7483ed3c33.jpg
6971,1511653537,1511717504,35914781,"吾乃天壶中之天",6,男,"回复 @恨_焚心 :谢谢",2019-04-07 23:00:43,0,0,"五年",未知,否,https://i2.hdslb.com/bfs/face/f11deb81b4fd8f3e3d19e08ea4ef882d27056e10.jpg
6972,,1511612559,257970340,"混世四猴",6,保密,"不管你是谁，只要带徐锦江玩我们就是朋友(=・ω・=)",2019-04-07 22:28:43,0,1,"这个人勤快死了，居然写了这个=_=",未知,否,http://i1.hdslb.com/bfs/face/24ac88cdd0a43e102d1d55f12152a87474a765f6.jpg
6973,,1511594996,338185799,"团团区域",4,保密,"很牛，，赞",2019-04-07 22:26:17,0,0,"只管努力，，其他的留给天意",未知,否,https://i2.hdslb.com/bfs/face/4d5128829df2c9bec4d1b64d33bb13472a45c309.jpg
6974,,1511599591,13444171,"向食物低头",5,保密,"带沙赞玩的up都是好up",2019-04-07 22:25:57,0,1,"",未知,否,https://i1.hdslb.com/bfs/face/9d77ec4ab4bf795679d327269d0d74f48788d96c.jpg
6975,,1511589112,8527615,"拔丝臭饼子",5,保密,"神仙踩点",2019-04-07 22:22:09,0,0,"",未知,否,http://i1.hdslb.com/bfs/face/377a2ee9f26670644fcf76229cde38b63a6b017d.jpg
6976,,1511583501,281428210,"起个没人用名字真的烦",5,女,"大佬，啊不，神仙！缺腿部挂件吗？",2019-04-07 22:20:27,0,0,"",未知,是,https://i1.hdslb.com/bfs/face/8adec63934ed7d4db388d7c4d91ded921d703bd3.jpg
6977,,1511569096,375449043,"弹星Bullitart",5,男,"求BGM",2019-04-07 22:16:23,1,1,"少女拆寺中...",未知,否,https://i0.hdslb.com/bfs/face/2fc6d754d624e814e20e8930025bd61684707164.jpg
6978,1511569096,1511638875,12151906,"Nia吖",6,保密,"fire（简介里有）",2019-04-07 22:39:02,0,0,"我是最神奇的猫咪！",未知,是,https://i1.hdslb.com/bfs/face/c2aef69cbae9b9eba8c3536c02c1300cab0b9327.jpg
6979,,1511504914,15057300,"账号已注销",,保密,"400万冲鸭！！！",2019-04-07 21:58:00,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
6980,,1511499271,112245075,"山里面它住着神仙",6,女,"又发现一首贼好听的歌曲！（ps：这好像是我见过的三连最多的视频！）",2019-04-07 21:53:52,0,1,"幸与不幸，都需要有人去承担。",未知,是,https://i0.hdslb.com/bfs/face/9673a93c6d1ec7d3ba77ab15e7db9440450c00e4.jpg
6981,,1511405660,25882194,"黑夜和黑色",6,保密,"bgm是什么",2019-04-07 21:20:14,0,1,"菜刀在手天下我有",未知,是,https://i0.hdslb.com/bfs/face/4e5a88435b9b8087bf993bf82cbc340bc0ca0a97.jpg
6982,,1511384490,196677047,"桂小喜",6,保密,"站位！站位！路过的哪位大佬能告诉我哪可以看免费的日漫",2019-04-07 21:17:39,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/ea4284586ec359b59b4de7ab461315b629532a93.jpg
6983,,1511352541,62035385,"0随缘",6,保密,"32w我的妈呀！Σ(ﾟдﾟ;)",2019-04-07 21:05:19,0,0,"懒癌晚期！
",未知,否,https://i2.hdslb.com/bfs/face/5591eeacafe7bd7f65f8a77ced9453879f9649c0.jpg
6984,,1511352509,388846479,"派达星ヽ",5,男,"如果漫威和DC合作……",2019-04-07 21:05:17,0,2,"发的动态就当是吐槽了！",未知,否,https://i0.hdslb.com/bfs/face/66d3d85a7789018b692e46c9d0f6d6e6d09bce9a.jpg
6985,,1511308459,25669885,"有人爱洗袜子",6,女,"太牛了吧！！！！",2019-04-07 20:50:34,0,0,"爱我所爱，圈地自萌。",未知,是,http://i0.hdslb.com/bfs/face/d6f61ef3323237fc6f01334f9316ab4f9ecc06f4.jpg
6986,,1511241484,25881008,"当机的Venn",6,女,"这太强了",2019-04-07 20:22:30,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/0da700bb55ae9f9f67bd534beff60f5769cced92.jpg
6987,,1511231807,26392701,"一只小阿瑨w",5,女,"老大的弹幕是充了多少钱才能发",2019-04-07 20:21:26,3,0,"",未知,是,https://i0.hdslb.com/bfs/face/f38b90d99a0e81e6fbda7557cedab717840af6db.jpg
6988,1511231807,1511320905,156013564,"颜苏清",6,保密,"大会员",2019-04-07 20:53:10,0,0,"....",未知,是,https://i1.hdslb.com/bfs/face/af486b00f16276ff70072b1e3a37d036f5fcce51.jpg
6989,1511320905,1511843206,14555624,"草莓好软",5,女,"回复 @九月君キグ :大弹幕要如何屏蔽啊？感觉好挡视线",2019-04-07 23:40:33,0,0,"关你p事",未知,是,https://i2.hdslb.com/bfs/face/36754de3646d7a236fd9d1df3a50cae435666f46.jpg
6990,1511231807,1512356042,206013864,"繑乐滋",6,保密,"不是要找up要授权吗？",2019-04-08 09:25:20,0,0,"给岁月以文明，而不是给文明以岁月",未知,是,https://i0.hdslb.com/bfs/face/a007eb80d16e408dfcde951304dc65efd708a8a1.jpg
6991,,1511225016,255102225,"何以离",4,女,"你站在此地不要走动，我去给你买俩肝[洛天依_打尻]",2019-04-07 20:15:22,0,1,"",未知,否,http://i0.hdslb.com/bfs/face/86296577269975c38d2a867e1348885b9aba579d.jpg
6992,,1511207004,40175978,"5t5得不到的豆腐Sama",6,保密,"nb",2019-04-07 20:10:40,0,0,"",未知,否,http://i2.hdslb.com/bfs/face/2a0bb8071aef65a4cb5856a1cd0ec4e64eecdfa2.jpg
6993,,1511177793,52279443,"无法捕获的b君",6,保密,"32万硬币等于多少？！",2019-04-07 20:00:40,0,1,"",未知,是,https://i0.hdslb.com/bfs/face/1cf2b4fe6a00b51e4ee63ea625f08f73f2355161.jpg
6994,,1511176946,53278908,"千乐戏",5,保密,"踩点舒服！！！！！！",2019-04-07 19:59:45,0,0,"别",未知,否,http://i0.hdslb.com/bfs/face/4e91c125478ed2697339fe1af1e73b1ab737a0f8.jpg
6995,,1511157246,244291657,"47-1NIN-",6,保密,"营销号警告的那个
emmmm",2019-04-07 19:54:35,0,0,"我是区",未知,否,https://i1.hdslb.com/bfs/face/bcc95727b21ca74903e68efb9190894687004aa3.jpg
6996,,1511134339,13862280,"账号已注销",,保密,"想问一下那个紫色头发小姐姐是谁啊！！！在视频最后那块 手里挥铁锤还是天马流星锤即视感的那个！感谢！",2019-04-07 19:45:56,3,1,"",未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
6997,1511134339,1511148752,1565123,"shadow317",6,保密,"死侍2里面的角色，叫雪绪",2019-04-07 19:50:45,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/f50a400062974f2b9e536a9226cb168d23847b17.jpg
6998,1511134339,1511155782,201579092,"现在改个名字好难呀",6,保密,"同问",2019-04-07 19:52:57,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/59a501511441f70d5559d8919457376c751aac8d.jpg
6999,1511148752,1511289196,13862280,"账号已注销",,保密,"统一回复一下！不是范冰冰！blink是x战警里的。这个姐姐叫忽那汐里 角色名叫电涌，是死侍2里的角色",2019-04-07 20:41:59,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
7000,,1511077791,96663399,"都以为说自己呢",6,女,"全程踩点，牛掰",2019-04-07 19:22:35,0,0,"允许一切如其所是",未知,是,https://i0.hdslb.com/bfs/face/b5d35f3c2d12691263852872c38f26c1c56a3f28.jpg
7001,,1511012619,287927873,"放屁如风铃版优雅",6,男,"带天赋异禀的都是好人",2019-04-07 18:57:25,0,1,"",未知,否,https://i2.hdslb.com/bfs/face/7a46c38a870e85b9d76dcee7c6941cf98bd6d1de.webp
7002,,1510996486,21369869,"VandMer",6,保密,"刘哔",2019-04-07 18:50:24,0,0,"",未知,是,https://i2.hdslb.com/bfs/face/6f8bf52ed5ac1e0cfbab43b3f4aef9d49a3162e9.jpg
7003,,1510995171,257673411,"小日子都得死",6,男,"世界多美好，吃点爆米花，喝点肥宅快乐水，看点赏心悦目的电影，听点小音乐，幻想着我是哪位电影主角……自在逍遥！",2019-04-07 18:48:56,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/7836b5cbe37e716cd19f42c191127b34b13eed4a.jpg
7004,,1510973730,381656810,"吃汽车饱腹",6,保密,"我的妈这是什么神仙up，疯狂踩点",2019-04-07 18:43:03,0,2,"勇敢暴言 只爱老婆",未知,否,https://i2.hdslb.com/bfs/face/b585097e37005c0f80232da17663c170e363d143.jpg
7005,,1510960959,25117993,"暮海清风",6,男,"我出了牛逼还能说什么！？！？
牛！！！！逼！！！！！
鸡皮疙瘩起的好爽",2019-04-07 18:38:36,0,0,"银狼老婆贴贴！",未知,否,https://i1.hdslb.com/bfs/face/ae387baa7a7bc7257ca323821d16fab01d9470d3.jpg
7006,,1510934245,237413524,"云养cat不E",6,男,"那个女小丑是设么电影啊",2019-04-07 18:30:53,2,0,"冠军侯   霍去病
捷撸",未知,是,https://i1.hdslb.com/bfs/face/e231c7022f6db8c0848f498c59be515230fa5f3e.jpg
7007,1510934245,1510948465,294819042,"谁抢走了我的双层吉士",4,女,"x特遣队",2019-04-07 18:35:41,0,0,"懒的介绍",未知,否,https://i0.hdslb.com/bfs/face/81a6c500aa5bdd380f69d4d767254ae4bebe16d2.jpg
7008,1510934245,1511357987,345141866,"高州好靓丶",4,保密,"是自杀小队",2019-04-07 21:05:50,0,0,"",未知,否,http://i0.hdslb.com/bfs/face/member/noface.jpg
7009,,1510924993,59130859,"猫猫要吃饼",5,保密,"去网易云围观了BGM，一个评论说这是英文版杨坤，我被带沟里了😂",2019-04-07 18:26:05,0,2,"",未知,否,https://i1.hdslb.com/bfs/face/2c6dfd97efbc2a38aa2c51f8f022cba5469da452.jpg
7010,,1510895683,74184925,"xqozlo7",6,男,"(=・ω・=)",2019-04-07 18:11:03,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/815264d1a3c0edc02bcfacc303fc32b344fc3a7b.jpg
7011,,1510857047,12401734,"美珠12138",5,保密,"牛皮",2019-04-07 17:59:56,0,0,"咸咸的鱼生",未知,否,http://i1.hdslb.com/bfs/face/330201c162aac70c02327b0e626e71c994b3bcfc.jpg
7012,,1510860498,313423552,"萱萱喜欢猫_",6,女,"Nb",2019-04-07 17:58:11,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/2b531c749e867fa9ea3ed5b7e190dae8e401fc83.jpg
7013,,1510843563,262224764,"慕浠恒",4,女,"求bgm",2019-04-07 17:55:56,0,1,"",未知,否,https://i2.hdslb.com/bfs/face/3e7e3d4861d8f6910130965bc50c25df6282ba6a.jpg
7014,,1510843467,262224764,"慕浠恒",4,女,"nb",2019-04-07 17:55:49,0,0,"",未知,否,https://i2.hdslb.com/bfs/face/3e7e3d4861d8f6910130965bc50c25df6282ba6a.jpg
7015,,1510847970,28167762,"日漫迷00",6,男,"V字仇杀队不是漫威的吧",2019-04-07 17:55:14,1,0,"这个人很帅，所以什么都没有写～(￣▽￣～)~",未知,否,https://i0.hdslb.com/bfs/face/672f0642a28121511978266b65886ac981cca759.webp
7016,1510847970,1510879067,1704914,"DeathKnight83",6,男,"V字仇杀队是DC的",2019-04-07 18:07:41,0,0,"A person is only one destiny.
—— Mario Gianluigi Puzo",未知,是,https://i2.hdslb.com/bfs/face/77a226b8d666aa38ede180febfa481845c613b5a.jpg
7017,,1510846853,46013874,"-速喜",6,保密,"此生无悔入漫威",2019-04-07 17:53:57,0,1,"",未知,否,https://i0.hdslb.com/bfs/face/c977e315cd60246f0a050ac3257a918643d5ac33.jpg
7018,,1510850175,274634794,"乌龟爱上大狐狸",6,男,"三百万之一",2019-04-07 17:53:26,0,0,"",未知,是,https://i1.hdslb.com/bfs/face/f304577dc88449961e9487989a1923d22629fc0c.jpg
7019,,1510846018,178437975,"很酷的狼先生",4,女,"神仙up/跪",2019-04-07 17:53:00,0,0,"无",未知,否,http://i0.hdslb.com/bfs/face/5bacef5d0666c9cdeb36fc395f63983f5fb62121.jpg
7020,,1510831386,36781611,"请讲葡萄话",6,女,"真的牛逼 踩点无敌 和原声配上了",2019-04-07 17:47:36,0,2,"嗨",未知,否,https://i0.hdslb.com/bfs/face/7821cc9fa203466b6b2cd46a8db67db70947e260.jpg
7021,,1510793022,86161647,"花碎蝶",5,保密,"我就去吃了个饭就突破300万了……过分！",2019-04-07 17:33:09,0,1,"Angle of Angel",未知,否,http://i2.hdslb.com/bfs/face/575271cbb549106b75361f63045919dedb4b44a5.jpg
7022,,1510787064,10516758,"GaviotaZY云云云",6,保密,"这转场**的绝了",2019-04-07 17:30:36,0,1,"RDJ是我的生命之光啊！",未知,是,https://i0.hdslb.com/bfs/face/cb5fd3ab16268fb2530f9c455dad69808b2bcaf9.jpg
7023,,1510748314,242495256,"她的舍曲林",6,男,"300W了",2019-04-07 17:15:16,0,0,"兴趣使然",未知,是,https://i0.hdslb.com/bfs/face/6e96dfee0732108879c8cb4a30909b6415b3a215.jpg
7024,,1510722597,131795243,"锅包又粉碎机",6,保密,"有人给发到外网上吗",2019-04-07 17:06:54,0,0,"保持热爱，奔赴山海",未知,否,https://i2.hdslb.com/bfs/face/c05b8eeedf38c9b4e417634d57c1f8f00a39ba2d.jpg
7025,,1510725222,111359937,"咸鱼桐染",6,保密,"这踩点好舒服",2019-04-07 17:04:04,0,0,"萌新一枚，请多关照..",未知,是,http://i0.hdslb.com/bfs/face/d38c379c42f406ec8b1deae691cf0dc912b354ad.jpg
7026,,1510709883,299730797,"阿希Nicole",6,女,"火钳刘明！！！！！omg！",2019-04-07 17:03:40,0,0,"坚持自己热爱的小小大学生
wb同名 
Q群：831885770",未知,否,https://i2.hdslb.com/bfs/face/2da59a72925651e46791bf9f6dfcc2f1303d9642.jpg
7027,,1510702048,30679228,"独守心灯",6,男,"踩点小王子",2019-04-07 16:55:37,0,0,"",未知,否,https://i1.hdslb.com/bfs/face/e82893246c58b193350c0feee4f7215ae6fb6496.jpg
7028,,1510697600,38829127,"一般路过Shiina-",6,女,"小丑女是那个电影的啊？",2019-04-07 16:54:49,1,0,"わるいのはわたしではなく、この世界よ！",未知,否,https://i1.hdslb.com/bfs/face/1c5fe48343829abf049e584ca1437093d685c4f8.jpg
7029,1510697600,1510721500,157188267,"良年QWQ",6,男,"自杀小队",2019-04-07 17:05:35,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/18a6d04f1c192b213a6b7b4a1ee31d1fb00fafc8.jpg
7030,,1510695401,61436269,"南北再無孤雁往来",5,男,"哈哈",2019-04-07 16:52:03,0,0,"观音在远远的山上",未知,否,http://i1.hdslb.com/bfs/face/a43e5ed28a1d775c89677018d84af8ee189350f5.jpg
7031,,1510634957,25047809,"你可别嫌我凡",6,男,"为up主在这背后的努力点赞👍",2019-04-07 16:32:53,0,0,"",未知,是,https://i2.hdslb.com/bfs/face/c8ca0fc75cb43684f5420718344630d4df55c41d.jpg
7032,,1510589215,50144793,"为你而来丨",6,男,"第一个刷了有几十遍的视频,留个纪念吧,特别是3:25开始的节奏",2019-04-07 16:13:02,0,0,"一流愿望二流学校三流意识四流能力,间接性踌躇满志,持续性混吃等死",未知,是,http://i0.hdslb.com/bfs/face/aaa7f64519252e05a07c446d3152f90bbdd1b89e.jpg
7033,,1510555288,3202329,"三文文文",6,保密,"踩点好准啊",2019-04-07 15:55:22,0,0,"",未知,否,http://i0.hdslb.com/bfs/face/7b1ec250a4876d784d89454860cdbe2cde81083a.jpg
7034,,1510538367,252942260,"-盔盔-",5,男,"看过最好的",2019-04-07 15:48:06,0,1,"",未知,否,https://i2.hdslb.com/bfs/face/cad4bd3168cfe4cd2407a212c8272b08cd60d333.jpg
7035,,1510538211,252942260,"-盔盔-",5,男,"厉害厉害",2019-04-07 15:47:54,0,1,"",未知,否,https://i2.hdslb.com/bfs/face/cad4bd3168cfe4cd2407a212c8272b08cd60d333.jpg
7036,,1510523648,34946055,"丶继以夏澈于心",5,男,"那个紫色头发得是谁阿",2019-04-07 15:41:58,1,0,"Echo",未知,是,http://i2.hdslb.com/bfs/face/ffe2b1a46d5b06483af92b45410e1c480b75e95b.jpg
7037,1510523648,1510626564,114248594,"云深归鹤_",6,男,"死侍2  雪绪",2019-04-07 16:23:53,0,0,"终究不过…庸人自扰。",未知,否,https://i2.hdslb.com/bfs/face/345e44a6ed62df0a0fa8c9a630d38d2017173a7a.jpg
7038,,1510516864,36718643,"加强蜂医",5,男,"BGM是fire",2019-04-07 15:38:07,0,1,"",未知,否,https://i2.hdslb.com/bfs/face/46f8c23fc15d6ea5b5047335fd4449a63750ae24.jpg
7039,,1510491831,343407466,"你让我干我就干呀",5,保密,"牛逼",2019-04-07 15:26:32,0,0,"",未知,否,http://i0.hdslb.com/bfs/face/1e31ae2d93d0392ae07e640bd6938ba398cc2e24.jpg
7040,,1510491558,50293007,"unique天亮",6,男,"av25559058(不是广告，是分享)",2019-04-07 15:26:11,0,1,"无情者伤人，有情者自伤",未知,是,https://i2.hdslb.com/bfs/face/20d364e7d6672bfa9f3e1d5d86dba696a063af9a.jpg
7041,,1510479450,94719010,"愿大妮",6,女,"高级弹幕跟我同步看视频（￣▽￣）（￣▽￣）（￣▽￣）（￣▽￣）",2019-04-07 15:23:29,0,0,"欢迎来到我的小世界٩(๑^o^๑)۶",未知,是,https://i1.hdslb.com/bfs/face/78ef0670d6d47437fce6e74aff0094a570bd6130.jpg
7042,,1510469974,214419376,"葱郁Ayuriz",6,男,"轩龙最终还是火了（￣▽￣）",2019-04-07 15:22:35,0,0,"是个寄吧",未知,是,https://i1.hdslb.com/bfs/face/7a0125f0ecc1ae665244ab8f346d75b77ebee336.jpg
7043,,1510466219,232611998,"Ayu_Mi_",6,女,"什么歌啊啊啊",2019-04-07 15:17:45,1,0,"在线找肖語橙…",未知,否,https://i2.hdslb.com/bfs/face/b2d4c557b44cff1423747cda3964ca91a53610e3.jpg
7044,1510466219,1510481275,50293007,"unique天亮",6,男,"fire",2019-04-07 15:24:17,0,0,"无情者伤人，有情者自伤",未知,是,https://i2.hdslb.com/bfs/face/20d364e7d6672bfa9f3e1d5d86dba696a063af9a.jpg
7045,,1510471070,349243608,"晶粒雨伞",5,女,"处女币献给您！！！太神仙了8(((o(*ﾟ▽ﾟ*)o)))",2019-04-07 15:17:36,0,0,"眼泪变成蝴蝶",未知,否,https://i0.hdslb.com/bfs/face/712fe08502e8453f45ed656981f9c6dcb77b8b83.jpg
7046,,1510453332,33008537,"L-SHADY",5,保密,"我的妈呀，这么多硬币得赚多少钱啊",2019-04-07 15:13:58,4,0,"我在故事里等你",未知,否,http://i2.hdslb.com/bfs/face/235615d51dc8318440bde66033554dd659d455b6.jpg
7047,1510453332,1510471122,259407961,"账号已注销",,保密,"笑死我了，小学生",2019-04-07 15:17:41,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/member/noface.jpg
7048,1510471122,1510508862,33008537,"L-SHADY",5,保密,"回复 @ちるい :您可真友好
我说这话只能代表我不了解这些东西
您可倒好，嘴巴脑子倒挺新鲜的哈，刚收到货还没往里面装东西哇",2019-04-07 15:35:42,0,0,"我在故事里等你",未知,否,http://i2.hdslb.com/bfs/face/235615d51dc8318440bde66033554dd659d455b6.jpg
7049,1510453332,1510545740,52995978,"非洲小白脸a",6,男,"播放赚钱，硬币只是加经验和自己哒硬币(=・ω・=)",2019-04-07 15:49:36,0,0,"",未知,是,https://i0.hdslb.com/bfs/face/3b1696c08f81d171406ca98c10486feca9dab91c.jpg
7050,1510545740,1510543221,33008537,"L-SHADY",5,保密,"回复 @非洲小白脸a :感谢解答:）",2019-04-07 15:52:42,0,0,"我在故事里等你",未知,否,http://i2.hdslb.com/bfs/face/235615d51dc8318440bde66033554dd659d455b6.jpg
7051,,1510412809,64977310,"小汪小汪泪汪汪",6,男,"bgm是什么啊",2019-04-07 14:53:55,1,0,"",未知,否,https://i1.hdslb.com/bfs/face/4c690da0a5849f653a40f0ed742cadb33140ef72.jpg
7052,1510412809,1510481528,50293007,"unique天亮",6,男,"是fire",2019-04-07 15:24:36,0,0,"无情者伤人，有情者自伤",未知,是,https://i2.hdslb.com/bfs/face/20d364e7d6672bfa9f3e1d5d86dba696a063af9a.jpg
7053,,1510392174,207607833,"没油的河粉",6,保密,"节奏真的棒",2019-04-07 14:46:36,0,0,"",未知,是,https://i0.hdslb.com/bfs/face/bf8aef157ce2ad1dc262f26854a6c306a4537d52.jpg
7054,,1510300077,289058730,"猩猩拍皮球",6,保密,"买阿迪是什么鬼😂",2019-04-07 14:06:10,0,0,"",未知,否,https://i0.hdslb.com/bfs/face/c7eea9208f400f47de1fa7df370a4330e50a962f.jpg
7055,,1510207491,18699863,"chenchen陈姐",5,女,"好牛逼的踩点",2019-04-07 13:29:47,0,0,"理智娱乐，认真生活。
合作请联络：894469335@qq.com",未知,是,https://i2.hdslb.com/bfs/face/0085d3ab270c6f04bf44b0d8a45adca543843a8d.jpg
7056,,1510201139,377212514,"做我的球迷吧",6,女,"每天看十次 真的停不下来……",2019-04-07 13:27:06,0,0,"xdd房管 忠实女iZuo  FPS高端玩家",未知,否,https://i2.hdslb.com/bfs/face/6ef61be4f95184e2738565296ae420ea9a415123.jpg
7057,,1510172438,13208065,"旧宿舍的幽灵Yuuko",6,男,"神仙剪辑，好带感啊",2019-04-07 13:17:34,0,0,"伴火同行者，终有一天会遇到命定之死",未知,否,https://i1.hdslb.com/bfs/face/666fc5b22daa80fd052a7fe2bac2a0d820157796.jpg
7058,,1510161541,286993982,"秋之恢",6,保密,"史上最帅的人B站号
https://space.bilibili.com/",2019-04-07 13:12:26,0,1,"这个人很神秘，什么都写了(-ε- )",未知,否,https://i2.hdslb.com/bfs/face/e2c243a0d11a70ff1780733f0be812b49f49bb76.jpg
